asin,title,imgUrl,productURL,stars,reviews,price,listPrice,categoryName,isBestSeller,boughtInLastMonth
B07TXRNG4H,Granulado Higiênico de Madeira IPET Wood'S para Gatos 2kg IPET para Gatos,https://m.media-amazon.com/images/I/71KB8sHUYzL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07TXRNG4H,4.6,766,15.99,0,Pet Shop,FALSE,200
B07Y2BW46N,Antioxidante Labyes Gerioox Condroprotetor Cães e Gatos - 30 Comprimidos,https://m.media-amazon.com/images/I/51UIkl3kOHL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2BW46N,4.7,349,174.9,320.9,Pet Shop,FALSE,200
B084BNBXQM,Premier Pet Ração Para Cachorros Adultos Raças Pequenas Frango 15kg,https://m.media-amazon.com/images/I/514oEAJZ8TL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B084BNBXQM,4.8,215,254.9,0,Pet Shop,FALSE,200
B07YXFQVNC,Biscoito Pet Dog Crock Mix para Cães - 500g,https://m.media-amazon.com/images/I/518Qtejum6L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07YXFQVNC,4.7,69,11,0,Pet Shop,FALSE,200
B08B2QH46Y,"PET CLEAN Hidratante para patinhas cães e gatos coxins e cotovelos 150g, branco",https://m.media-amazon.com/images/I/517a-OZEn4L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08B2QH46Y,4.6,537,18.99,31.99,Pet Shop,FALSE,200
B09C14MDTZ,"Peitoral para Cachorros,M,Ajuste Fácil no Corpo do Pet,Cupcake, Coleira Peitoral Regulável, Confortável e Resistente,Rosa",https://m.media-amazon.com/images/I/51ePkyaVe9L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09C14MDTZ,4.6,763,32.25,0,Pet Shop,TRUE,200
B081J9D4BG,"Kitty City Tigela de comida elevada para gatos, alimentador para animais de estimação sem estresse",https://m.media-amazon.com/images/I/71h7fA6e2uL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B081J9D4BG,4.7,38024,28.7,0,Pet Shop,TRUE,200
B082T3XHDB,DERMOTRAT CREME,https://m.media-amazon.com/images/I/61cLezo7M9L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B082T3XHDB,4.9,391,67.18,73.72,Pet Shop,FALSE,100
B07XMHW2TS,"Triangulo de Borracha N.1, Tamanho P Furacão Pet para Cães",https://m.media-amazon.com/images/I/51bTDzEKsgL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07XMHW2TS,4.4,418,13.38,0,Pet Shop,TRUE,200
B096QY8S4M,"Petisco Saudável JUST - Cubos de Frango P, 55g",https://m.media-amazon.com/images/I/61D4R3OsHQS._AC_UL320_.jpg,https://www.amazon.com.br/dp/B096QY8S4M,4.7,49,10.99,0,Pet Shop,FALSE,100
B07TSFTNFL,Granulado Higiênico de Madeira IPET Wood'S para Gatos 10kg IPET para Gatos,https://m.media-amazon.com/images/I/71k9Q1zEYTL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07TSFTNFL,4.7,1244,37.9,59.99,Pet Shop,FALSE,200
B09BBKTG84,"Coleira Antipulgas e Carrapato para Cães, Multicor, World Veterinária",https://m.media-amazon.com/images/I/61e4O3JRNUL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09BBKTG84,4.1,176,19.9,24.99,Pet Shop,FALSE,100
B07YQ2JFPD,Nestlé Purina Friskies Ração Seca Para Gatos Adultos Peixes E Frutos Do Mar 3Kg,https://m.media-amazon.com/images/I/812oYeyYlqL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07YQ2JFPD,4.8,668,51.93,57.99,Pet Shop,FALSE,300
B07KRF4N5H,Kit Banho Seco Pet Life 540mL + Par de Luvas Pet Life,https://m.media-amazon.com/images/I/81PK4dhNomL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07KRF4N5H,4.5,195,25.77,27.84,Pet Shop,FALSE,100
B07NHGMN9R,"Simparic 40mg, 10,1 até 20kg, 03 Compr Zoetis para Cães",https://m.media-amazon.com/images/I/61-9mvzZ2qL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07NHGMN9R,4.8,252,211.9,225,Pet Shop,FALSE,200
B09FFTMC56,Colírio Cinerária Marítima Provets - 10mL,https://m.media-amazon.com/images/I/41MdUSJWzrL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09FFTMC56,4.7,132,36.49,0,Pet Shop,FALSE,100
B08775T6MC,Mitzi Granulado Sanitario,https://m.media-amazon.com/images/I/7145qpuniWL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08775T6MC,4.5,250,13.9,0,Pet Shop,FALSE,200
B0BWPM6STB,"Dreamies, Petisco Salmão Irresistível Gatos Adultos 40g",https://m.media-amazon.com/images/I/71pC0nSCxZL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0BWPM6STB,4.6,84,6.99,0,Pet Shop,FALSE,0
B0849Z34ZM,ATIVI CART 40 MG,https://m.media-amazon.com/images/I/61Bsqtf7obL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0849Z34ZM,4.8,286,117.89,183,Pet Shop,FALSE,200
B00HUXV81A,Shampoo Cloresten Agener União - 200ml,https://m.media-amazon.com/images/I/51cMxeFPK1L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B00HUXV81A,4.8,366,54.8,64.9,Pet Shop,FALSE,100
B084T71GJF,Vermífugo Biovet Vermivet Plus 660mg para Cães - 4 Comprimidos,https://m.media-amazon.com/images/I/41HCy1etEpL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B084T71GJF,4.7,810,18.5,25,Pet Shop,FALSE,100
B07Y2CFDVP,"Vetmedin Boehringer Ingelheim 50 Comprimidos Mastigáveis para Cães - 1,25 mg",https://m.media-amazon.com/images/I/61W1D0yAWWL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2CFDVP,4.8,233,155.71,195,Pet Shop,FALSE,200
B08F2V3GBK,SUPLEMENT VITAMINICO OGRAX ARTRO EPA+DHA+COLAGENO TIPO 2 30CAPSULA,https://m.media-amazon.com/images/I/61n9EnRHe4L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08F2V3GBK,4.6,130,157.1,209,Pet Shop,FALSE,100
B07XLCXJ4P,"Eliminador de Odores Tradicional, Sanol Dog, 5 Litros, Azul",https://m.media-amazon.com/images/I/71ex-+6UhrL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07XLCXJ4P,4.7,350,36.9,0,Pet Shop,FALSE,200
B081TPTTCS,Bifinho Baw Waw para cães sabor Carne 500g,https://m.media-amazon.com/images/I/71p1jDb71SL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B081TPTTCS,4.7,752,25.9,0,Pet Shop,FALSE,200
B082T32S83,CONDROPLEX 500 - SUPLEMENTO PARA CÃES E GATOS - AVERT - 60 CÁPSULAS - 60 CÁPSULAS,https://m.media-amazon.com/images/I/51C6LKK9lcL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B082T32S83,4.7,247,50.25,56,Pet Shop,FALSE,200
B07NHZ7DC4,"AMICUS - Filtro Refil para Fontes de Pets - Filtro de Bebedouro para Gatos e Cachorros, Cuidados para Animais de Estimação - Filtros Reutilizáveis de Carvão Ativado - Para Aqua Mini e Aqua First",https://m.media-amazon.com/images/I/71C0goGC5JL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07NHZ7DC4,4.7,912,12.9,0,Pet Shop,FALSE,200
B07RGRJB1F,"Antipulgas Combo Advocate para Gatos entre 4 e 8kg 0,8ml",https://m.media-amazon.com/images/I/51lXU0TETsS._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07RGRJB1F,4.8,572,148.9,0,Pet Shop,FALSE,200
B09L3MCXTG,Labirinto Verde-Água P Pet Games-Tapete para Lamber e Comedouro para Cães,https://m.media-amazon.com/images/I/51BYhFqmXrL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09L3MCXTG,4.7,1049,35.99,44.17,Pet Shop,FALSE,300
B07XDTS6TK,"Pet Delícia Risotinho de Frango Natural Fácil Digestão 320g Pet Delícia Raça Adulto, Sabor Frango 320g",https://m.media-amazon.com/images/I/617qXioR2GL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07XDTS6TK,4.7,268,15.29,17.99,Pet Shop,FALSE,100
B07YN9VQ88,Ograx 500 Suplemento Ômega 3 Avert 30 Cap. 03 Unid.,https://m.media-amazon.com/images/I/6157l4Jb7pL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07YN9VQ88,4.6,78,176.9,0,Pet Shop,FALSE,200
B07NGRMVZC,Shampoo Virbac Allermyl Glyco para Cães e Gatos - 500 mL,https://m.media-amazon.com/images/I/31YdtgtsU2L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07NGRMVZC,4.7,429,171.99,241.9,Pet Shop,TRUE,200
B07Y2DD4H6,Ração Úmida Gatos Adultos FRISKIES Frango 85g,https://m.media-amazon.com/images/I/61cXcPljqiL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2DD4H6,4.8,985,3.39,0,Pet Shop,FALSE,200
B094WCF26F,"Kit Refil Cata Cacas Germanbag ECO Waves, GermanHart, Colorido, 31x22cm cada saquinho",https://m.media-amazon.com/images/I/71CsKI7qDDS._AC_UL320_.jpg,https://www.amazon.com.br/dp/B094WCF26F,4.7,137,22.99,0,Pet Shop,FALSE,100
B07Z5FHDRW,"Ração para Gatos Castrados Gran Plus Carne e Arroz 10,1Kg",https://m.media-amazon.com/images/I/61eJrNHI4uL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Z5FHDRW,4.7,581,167.89,178.9,Pet Shop,FALSE,200
B0C78H2186,Caixa De Areia Bandeja Furba Desmontável P/Gatos (Azul),https://m.media-amazon.com/images/I/61yWbKDoXmL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0C78H2186,4.5,74,56,69.74,Pet Shop,FALSE,200
B07SHQK6P7,"GRANPLUS GATOS CASTRADO SALMÃO E ARROZ 1X10,1kg",https://m.media-amazon.com/images/I/61LV7RrE-+L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07SHQK6P7,4.8,622,172.91,0,Pet Shop,FALSE,200
B0C9NWN9PZ,Kit 12 Rolos Saco Cata Caca Coco Pet Cachorro Gatos 180 Saquinhos,https://m.media-amazon.com/images/I/51LEipTP5CL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0C9NWN9PZ,4.3,22,37.99,0,Pet Shop,FALSE,200
B08777H5Q1,Pipicat Aditivo Floral Azul,https://m.media-amazon.com/images/I/81Lg7HS+AGL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08777H5Q1,4.6,691,18.61,0,Pet Shop,FALSE,100
B07Y2C2J6R,"Funny Bunny Delícias da Horta - alimento para coelhos – 1,8kg",https://m.media-amazon.com/images/I/51vjiQmdAyL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2C2J6R,4.8,103,40.72,0,Pet Shop,FALSE,200
B097NJ1QV9,Tapete Higiênico Coletor de Areia Para Gatos Preto Tamanho P - 40x50,https://m.media-amazon.com/images/I/6188jYc-N2L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B097NJ1QV9,4.2,106,43.52,0,Pet Shop,FALSE,200
B07XS9CNXK,"Kit - Shampoo / Condicionador / Ganhe 1 Colônia, Sanol Dog, variado, Verde",https://m.media-amazon.com/images/I/8189eqR0s7L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07XS9CNXK,4.7,903,43.7,46.04,Pet Shop,FALSE,200
B07TZ1MN7Y,"JAMBO PET Bolinha Para Cachorro Com Espinhos Macios Pequena Com Som Ideal Para Atividade Física, Facilita A Limpeza Dental E Fortalecimento Da Gengiva, Diversas Cores (Laranja)",https://m.media-amazon.com/images/I/71bJQ+gYyiL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07TZ1MN7Y,4.8,406,13.22,0,Pet Shop,FALSE,100
B0CBT9KM16,Capa Protetora Carro Pet Impermeável Assento Banco Traseiro Capa Carro Cachorro Carro Antiderrapante,https://m.media-amazon.com/images/I/61OEjxLvBbL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0CBT9KM16,4.9,17,139.99,149.99,Pet Shop,FALSE,200
B09GW93FYP,Jornal Pet Pacote Com 200 Folhas - Biodegradável 64x56,https://m.media-amazon.com/images/I/41ztHddX3gL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09GW93FYP,4.6,251,69.99,0,Pet Shop,FALSE,200
B07WT6P4FL,Petlike - Tapete Higiênico Ultra Pads - Carvão Ativado - 60x60cm - 30und,https://m.media-amazon.com/images/I/81Ve2pCDEvL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07WT6P4FL,4.1,997,62.68,79.99,Pet Shop,FALSE,200
B07XQF8YB8,Ração Úmida Para Gatos Whiskas Lata Patê de Carne Adultos 290g,https://m.media-amazon.com/images/I/61PgfjJaHcL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07XQF8YB8,4.7,270,11.09,0,Pet Shop,FALSE,100
B084H24G83,CISTIMIN VET,https://m.media-amazon.com/images/I/51sLvRUixzL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B084H24G83,4.8,122,80.97,109,Pet Shop,FALSE,100
B08G4DRR2X,"Escova de pelo curto para gatos Escova de banho para cães Escova de banho para cães Escova de xampu para cães de banho, pente de banho para animais de estimação, escova de shamp para",https://m.media-amazon.com/images/I/61rE1qKO3OL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08G4DRR2X,4.2,556,14.5,24.2,Pet Shop,FALSE,200
B08CPHX96M,TAPETE HIGIÊNICO CONFORT PADS (60X55) 07 UND,https://m.media-amazon.com/images/I/715SA-zQzXL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08CPHX96M,4.4,502,10.9,11.9,Pet Shop,FALSE,100
B09721JVN2,Granado - FLUIDO PET DESEMBARAÇADOR PARA PELOS LONGOS 200ml,https://m.media-amazon.com/images/I/41BtVADugLS._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09721JVN2,4.7,286,39.9,0,Pet Shop,TRUE,100
B07WW1B812,"Chalesco Pesca Gato para Gatos, Cores Sortidos",https://m.media-amazon.com/images/I/418oU2Nx8VL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07WW1B812,4.7,280,8.93,0,Pet Shop,TRUE,200
B0B3RSLBKB,"Fonte de Agua para Gatos, Fonte para Animais de Estimação LED 2.4L Dispensador Automático de Agua Potável de Aço Inoxidável para Gatos, Cães, Outros Animais de Estimação",https://m.media-amazon.com/images/I/51LakkW71CL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0B3RSLBKB,4.8,210,179,0,Pet Shop,FALSE,300
B08232QKH3,TAPETE HIGIÊNICO PARA CÃES SUPER SECÃO CITRUS PETIX 30 UNIDADES,https://m.media-amazon.com/images/I/61dJqDNgUiL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08232QKH3,4.7,157,83.6,89.99,Pet Shop,FALSE,100
B092545YMT,Granado - Shampoo PET Desembaraçador para Pelos Longos 500ml,https://m.media-amazon.com/images/I/512xPKLrdxL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B092545YMT,4.7,692,40.37,44,Pet Shop,FALSE,100
B07ZG2DPR5,Suplemento Vitamínico Omega 3 Dog Organnact 1000mg,https://m.media-amazon.com/images/I/61nmeISg69L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07ZG2DPR5,4.8,158,44.5,61.9,Pet Shop,FALSE,100
B09BK8LYT8,Suplemento Alimentar Sarcopen Vet Avert Para Cães e Gatos,https://m.media-amazon.com/images/I/51G61u5rGIL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09BK8LYT8,4.7,117,144.99,214.9,Pet Shop,FALSE,200
B093TN93YW,"Purina One, Ração úmida para gatos, Super Nutrientes, 85g",https://m.media-amazon.com/images/I/71xM7exi-9L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B093TN93YW,4.8,141,4.99,0,Pet Shop,FALSE,100
B08BZ18851,"Tapete Higiênico Cães Lavável Médio, Branco, 80 x 60 cm, São Benedito",https://m.media-amazon.com/images/I/81hUL376ngL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08BZ18851,4.4,242,32.04,35.54,Pet Shop,FALSE,100
B0B77TQH5S,"Ração Gatos Adultos GATSY Carne 10,1kg",https://m.media-amazon.com/images/I/81m0tS6CjtL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0B77TQH5S,4.5,159,112.21,137.99,Pet Shop,FALSE,300
B0B7P6ZPWV,Kit 3 Areias Higiênica Para Gatos Biodegradável Limpeza Plena Viva Verde - 4kg,https://m.media-amazon.com/images/I/61Up-Y3bvFL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0B7P6ZPWV,5,39,236.03,0,Pet Shop,FALSE,100
B0821T9PJN,Regenerador Osteoarticular Osteocart Plus para Cães - 30 Comprimidos,https://m.media-amazon.com/images/I/51H0b6lcLrL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0821T9PJN,4.8,135,102,109,Pet Shop,FALSE,100
B0843S7T37,"Ração Para Gatos Castrados Gran Plus Gourmet Salmão E Frango 10,1Kg",https://m.media-amazon.com/images/I/61eKRwrZmkL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0843S7T37,4.7,1778,172.9,184.9,Pet Shop,FALSE,200
B07VQLJFZ5,Cort de Unhas Gato Grande Chalesco para Gatos,https://m.media-amazon.com/images/I/717xpraInaL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07VQLJFZ5,4.7,613,20.06,0,Pet Shop,FALSE,100
B0BFJYG2LJ,"NEXGARD SPECTRA (PP) 2KG ATÉ 3,5KG",https://m.media-amazon.com/images/I/81W8AjpU8RL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0BFJYG2LJ,3.7,7,48,71.9,Pet Shop,FALSE,200
B096R1W7BS,Petisco Saudável JUST - Cubos de Pato,https://m.media-amazon.com/images/I/61VNXcxmC-S._AC_UL320_.jpg,https://www.amazon.com.br/dp/B096R1W7BS,4.7,109,13.99,0,Pet Shop,FALSE,200
B09M7RF3WW,Brinquedo Intuitivo que Atiça de Maneira Divertida e Saudável o Instinto de Caça dos Felinos - Pet Games para Gatos Lagartixas,https://m.media-amazon.com/images/I/61az-vRZ6RL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09M7RF3WW,4.5,552,24.17,29.09,Pet Shop,FALSE,100
B07XZP5N99,"Milbemax C (5-25kg), 2 Comprimidos Elanco",https://m.media-amazon.com/images/I/51nWzX06scL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07XZP5N99,4.8,355,52.99,0,Pet Shop,FALSE,100
B0BWXX8YMN,"Capa Protetora Carro Pet Impermeável, Antiderrapante, Resistente ao Desgaste, Grande Capacidade 4 em 1 capa de Banco Traseiro de Carro para Cachorro Cachorro Gato",https://m.media-amazon.com/images/I/61ky5I2cHsL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0BWXX8YMN,4.7,160,162.9,189.99,Pet Shop,TRUE,200
B07Y2DNXFP,"Neopet Cx Col 0,32 Ml",https://m.media-amazon.com/images/I/91YAuUnx7lL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2DNXFP,4.2,533,19.78,21.5,Pet Shop,FALSE,100
B07Y2DHZVL,Eritros Dog Tabs 18g (Pote),https://m.media-amazon.com/images/I/51NfjptHZ6L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2DHZVL,4.8,333,47.86,52.21,Pet Shop,FALSE,100
B07ZFPYW6C,Luva Escova Tira Pelos Cães e Gatos Nano Magnética,https://m.media-amazon.com/images/I/51aHxGL2CmL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07ZFPYW6C,4.3,2074,5.5,22.43,Pet Shop,FALSE,0
B091KF1WM1,"Ração Premier Nutrição Clínica Cão Raça Pequena Hipoalergênico 10,1kg",https://m.media-amazon.com/images/I/713hEDurwuL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B091KF1WM1,4.6,63,318.9,349.9,Pet Shop,FALSE,100
B07YBWKHZT,Cortador Unha Pet 16X5X1cm Wes Western Pet para Cães,https://m.media-amazon.com/images/I/31y0pmYtTSL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07YBWKHZT,4.7,585,31.14,0,Pet Shop,FALSE,200
B07NGQHQBD,"Antipulgas Combo Advocate para Gatos de até 4kg 0,4ml",https://m.media-amazon.com/images/I/51x5yQIRwyS._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07NGQHQBD,4.8,388,129.9,166.99,Pet Shop,FALSE,100
B09721JBLQ,Granado - Condicionador PET Desembaraçador Para Pelos Longos 500ml,https://m.media-amazon.com/images/I/41wOFSNAL6S._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09721JBLQ,4.7,331,42.15,0,Pet Shop,FALSE,100
B07KRFNWTT,Perfume Pet Life Sonho 120mL,https://m.media-amazon.com/images/I/61KPLj9PUMS._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07KRFNWTT,4.7,1543,16.9,24,Pet Shop,FALSE,200
B07G9LX92C,Clicker Chalesco para Cães,https://m.media-amazon.com/images/I/61J9B+1b7xL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07G9LX92C,4,788,12.39,17.7,Pet Shop,FALSE,100
B09R2HVDGW,"AMICUS - Fonte Bebedouro de água AQUA FIRST USB para Gatos e Cães Bivolt, Bebedouro para Animais de Estimação - Design Ergonômico, Portátil, Bivolt - 1,2L de Capacidade - Azul",https://m.media-amazon.com/images/I/613hUhXxa7L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09R2HVDGW,4.3,1046,70.7,109.9,Pet Shop,FALSE,200
B07Y2CY29D,Feliway Spray Ceva Natural 60ml,https://m.media-amazon.com/images/I/71Z-7FPO6cL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y2CY29D,4.4,200,174.9,228,Pet Shop,FALSE,100
B07Q4QTTK9,Micodine Shampoo Syntec Cetoconazol para Cães e Gatos 1L,https://m.media-amazon.com/images/I/51+R5owQCeL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Q4QTTK9,4.5,81,129.7,0,Pet Shop,FALSE,200
B0843Q2MB5,"Ração para Gatos Castrados Gran Plus Gourmet Ovelha 10,1Kg, Pacote de 1",https://m.media-amazon.com/images/I/61oQBRESWOL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0843Q2MB5,4.7,437,178.9,196.9,Pet Shop,FALSE,200
B007RQ45ZQ,"Bravecto Antipulgas Cães 2 A 4,5kg + Vermifugo Vetmax",https://m.media-amazon.com/images/I/41JDWS9+VfL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B007RQ45ZQ,4.9,37,167.9,0,Pet Shop,FALSE,100
B07WX5548T,Girafa Pelucia Chalesco para Cães,https://m.media-amazon.com/images/I/71RbWOdbSuL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07WX5548T,4.4,98,30.41,34.42,Pet Shop,FALSE,100
B07YP23HLV,Pasta Probiótica Cães e Gatos Alivet para Cães,https://m.media-amazon.com/images/I/61OP1y+83KL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07YP23HLV,4.5,183,20.82,28.5,Pet Shop,FALSE,100
B0B5M6VNZL,Antipulgas e Carrapatos MSD Bravecto para Cães de 10 a 20 Kg 500mg,https://m.media-amazon.com/images/I/41TfWCrvkKL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0B5M6VNZL,4.8,283,224.67,0,Pet Shop,FALSE,300
B08MVG7C21,"NESTLÉ® PURINA® ONE® Ração Seca para gatos adultos castrados todas as raças Frango e Salmão 7,5kg",https://m.media-amazon.com/images/I/81IvARz5zXL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08MVG7C21,4.8,1047,173.24,0,Pet Shop,FALSE,100
B07Y5G3X9K,Ração Golden Gatos Filhotes Sabor Frango - 3kg Premier Pet,https://m.media-amazon.com/images/I/51xq5I0T7lL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Y5G3X9K,4.8,535,65.9,0,Pet Shop,FALSE,100
B07WW1FB2H,Forca com Bola de Tenis Chalesco para Cães,https://m.media-amazon.com/images/I/51WYrN1AdbL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07WW1FB2H,4.2,433,24.76,0,Pet Shop,FALSE,100
B07Z5FZWCQ,"FELIWAY FRIENDS Refil - harmonia entre os gatos da casa - indicado para perseguições, olhar fixo, brigas e tensão - 48ml",https://m.media-amazon.com/images/I/61oA5lRgWtL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07Z5FZWCQ,4.3,264,173.9,0,Pet Shop,FALSE,200
B08TCG5B4N,DIPETTI MORDEDOR NATURAL - MOZÃO GD,https://m.media-amazon.com/images/I/61z+KbVjSSL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B08TCG5B4N,4.8,216,54.88,57.99,Pet Shop,FALSE,100
B084BNZDTN,"NESTLÉ PURINA FRISKIES Party Mix Petisco Party Mix para Gatos Adultos Camarão, Salmão e Atum 40g",https://m.media-amazon.com/images/I/8179mQAZqUL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B084BNZDTN,4.9,280,6.47,0,Pet Shop,FALSE,100
B09SN6G4FZ,Varinha Para Gato Cobra Cobrinha Colorida de Pelúcia com Penas,https://m.media-amazon.com/images/I/31HO+Cn71XL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B09SN6G4FZ,4.7,224,32.9,0,Pet Shop,TRUE,100
B0B6D8DB5H,Bebedouro Tipo Fonte Com Filtro Healthy Pet Animus INOX,https://m.media-amazon.com/images/I/31Ws4GYFP4L._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0B6D8DB5H,4.7,129,159,169.9,Pet Shop,FALSE,50
B081TPSCMF,Bifinho Baw Waw para cães pequeno porte sabor Carne 500g,https://m.media-amazon.com/images/I/71LCxdu90QL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B081TPSCMF,4.7,439,25.9,0,Pet Shop,FALSE,100
B07YWZY8T9,Petisco DOG CHOW Saúde Oral Cães Adultos Minis e Pequenos 105g,https://m.media-amazon.com/images/I/61ZOHnzj+XL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07YWZY8T9,4.7,402,14.69,0,Pet Shop,FALSE,100
B0843PN9DB,"Coala Essencia, Lavanda, Transparente, Coala Essencias , 120Ml",https://m.media-amazon.com/images/I/51akfV1TuUL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B0843PN9DB,4.7,157,14.99,0,Pet Shop,FALSE,200
B07YSXP3XF,VEGGIE DENT FRESH-15TIRAS MASTIG PEQ,https://m.media-amazon.com/images/I/81wzOBNmSyL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07YSXP3XF,4.9,190,78.63,0,Pet Shop,FALSE,200
B07YN9Q5S4,"Antipulgas Zoetis Simparic 40 Mg Para Cães 10,1 A 20 Kg - 3 Comprimidos",https://m.media-amazon.com/images/I/61xlM2j1cpL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B07YN9Q5S4,4.8,498,206.9,0,Pet Shop,FALSE,100
B007RPUPJ2,"Antipulgas e Carrapatos Bravecto 4,5 a 10Kg 250 mg + Vermifugo",https://m.media-amazon.com/images/I/41uZy-rJNPL._AC_UL320_.jpg,https://www.amazon.com.br/dp/B007RPUPJ2,4.8,120,190.99,0,Pet Shop,FALSE,200
