asin,title,imgUrl,productURL,stars,reviews,price,listPrice,categoryName,isBestSeller,boughtInLastMonth
B00C9R5Y6C,"Liberty Glove & Safety K4517Q Cotton/Polyester Regular Weight Plain Seamless Knit Glove with Elastic String Knit Wrist, Large, Natural White (Pack of 12)",https://m.media-amazon.com/images/I/41YZatjVtYL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00C9R5Y6C,4.5,207,13.98,0,Industrial  Scientific,FALSE,50
B08Z3936D8,"Punch-Free Automatic Sensor Door Closer, Residential Sliding Screen Door Closer, Commercial Multifunctional Door Closer, Auto Door Closer with Steel Drawstring for Bedroom/Storm/Home (2 Pack White)",https://m.media-amazon.com/images/I/613AeOxCmgL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08Z3936D8,3.8,1017,8.99,15.1,Industrial  Scientific,FALSE,0
B07QF1CYKD,"CRAFTSMAN 3/8"" To 1/2"" Socket Adapter, 1/2-Inch Drive, Female to Male (CMMT99222)",https://m.media-amazon.com/images/I/51q1mfcwPVS._AC_UL320_.jpg,https://www.amazon.ca/dp/B07QF1CYKD,4.4,2159,7.99,0,Industrial  Scientific,FALSE,50
B09S6F5D8L,"IEMAI PLA Filament 3D Printer Filament, PLA Filament 1.75mm Dual Color Filament Silver Red Silk Metallic Filament 3D Printing Filament 1KG 2.2lb Color Change Magic Filament",https://m.media-amazon.com/images/I/711srgW3FIL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09S6F5D8L,4.4,712,27.99,0,Industrial  Scientific,FALSE,50
B0793RHS45,POWERTEC 71101 Deluxe Quick Release Strap Clamp | Woodworking Frame Clamping Strap Holder,https://m.media-amazon.com/images/I/71PEpXfyhkL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0793RHS45,4.3,3721,23.39,0,Industrial  Scientific,TRUE,50
B0BMG2B8H8,JULAU 10PCS Hold Down Toggle Clamps Woodworking Latch Antislip Hand Tool Holding Capacity Horizontal 201B 220lbs Heavy Duty Toggle Clamp Quick Release Tool(Grey),https://m.media-amazon.com/images/I/718Ge4A2sVL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BMG2B8H8,4.6,42,19.99,0,Industrial  Scientific,FALSE,0
B08SQF8R32,"WEN CLC212 Heavy-Duty Cast Iron C-Clamps with 2-Inch Jaw Opening and 1.2-Inch Throat, 4 Pack",https://m.media-amazon.com/images/I/81gKcAhVpIL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08SQF8R32,4.6,119,13.61,14.95,Industrial  Scientific,FALSE,0
B096ZW7HNZ,"Hromee 1/4-Inch x 10ft Polyurethane Recoil Air Hose with Fittings Compressor Hose with 1/4 in. Industrial NPT Coupler and Plug Kit, Red",https://m.media-amazon.com/images/I/71XTQXHKZkL._AC_UL320_.jpg,https://www.amazon.ca/dp/B096ZW7HNZ,4.5,237,25.99,0,Industrial  Scientific,FALSE,0
B09PQYJ44L,"ADHES Tape and Drape, Pre-Taped Masking Film, Pull Down Drop Sheet for Automotive Painting Covering, Protection Covering Paper for Car, Floor, Machine, 22"" W x 33 Yds Long 3-Roll",https://m.media-amazon.com/images/I/61t10ZIdN3L._AC_UL320_.jpg,https://www.amazon.ca/dp/B09PQYJ44L,4.2,120,15.99,0,Industrial  Scientific,FALSE,50
B081TZ16J4,"10pcs Cocktail Sticks Set Stainless Steel Fruit Sticks,Reusable Drink Picks Appetizer Toothpicks Martini Glass Picks",https://m.media-amazon.com/images/I/61Tg6Gz1UqL._AC_UL320_.jpg,https://www.amazon.ca/dp/B081TZ16J4,4.6,234,12.98,0,Industrial  Scientific,FALSE,0
B082XTPD7G,"Amazon Basics Window Squeegee with Handle for Glass, Mirror, Car Window",https://m.media-amazon.com/images/I/71ONVDecu2L._AC_UL320_.jpg,https://www.amazon.ca/dp/B082XTPD7G,4.2,5307,12.61,0,Industrial  Scientific,FALSE,50
B089W3BS39,3M Double Sided Adhesive Tape Pads 10 PCS - OAPRIRE Multipurpose 3M VHB Sticky Adhesive Pads Replacement Mounting Tape with Stainless Steel Folding Scissors and Storage Box - 1.96 in x 1.57 in,https://m.media-amazon.com/images/I/71Nk9DtwN-L._AC_UL320_.jpg,https://www.amazon.ca/dp/B089W3BS39,4.2,198,12.99,0,Industrial  Scientific,FALSE,0
B0BVHRTL6H,"Cordless Soldering Iron Kit, 30W Soldering Gun with Welding Wire, Suitable for Milwaukee M18 18V Li-ion Battery, One-Handed Operation for Welding Circuit Board, Appliance Repair, Home DIY",https://m.media-amazon.com/images/I/619VAQbYkKL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BVHRTL6H,4.1,46,52.99,0,Industrial  Scientific,FALSE,0
B00E5YSH3E,"Weiser Satin Nickel Round Privacy Pocket Door Lock for Bedroom and Bathroom Doors, Sliding Door Lock/Slide Door Lock, Door Lock for Bedroom, Bathroom Door Lock, Traditional Home Décor",https://m.media-amazon.com/images/I/61CenUPh9FL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00E5YSH3E,4.2,178,31.98,0,Industrial  Scientific,FALSE,0
B08NXM4BDS,"Evolution R255DCT - 10 in Concrete Saw (Aka Circular Saw, Angle Grinder, Chop Saw, Cut Off Saw, Demo Saw, Disc Cutter, Power Cutter) - 15A Motor, No Gas - 4-1/16 in Cut - Incl Premium Diamond Blade",https://m.media-amazon.com/images/I/71rfYhhqQCL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08NXM4BDS,4.3,131,250,310.99,Industrial  Scientific,FALSE,50
B0B7FGB7JG,"2 Pack - POWAWINI GFCI Outlet, UL Listed, Tamper-Resistant, Weather Resistant Receptacle Indoor or Outdoor Use, LED Indicator with Decor Wall Plates and Screws (Black, 15 Amp)",https://m.media-amazon.com/images/I/51UhIwy3djL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B7FGB7JG,4.5,585,29.99,0,Industrial  Scientific,FALSE,100
B09V2SL41S,"SDBAUX Retractable USB C Cable 2-Pack 3.3ft, USB A to Type-C Charger Cord QC 3.0 Fast Charging Data Sync Compatible with Oculus Quest Galaxy S21 S20 S10 Note G6 G5 PS5 and More",https://m.media-amazon.com/images/I/612iMKQ5kvL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09V2SL41S,4.3,464,14.99,0,Industrial  Scientific,FALSE,50
B0000TZYG6,"BOSCH 2-5/8-Inch x 22-Inch SDS Max Rotary Hammer Core Bit HC8526 , Gray",https://m.media-amazon.com/images/I/41dGA51tHyL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0000TZYG6,4.5,1233,247.53,0,Industrial  Scientific,FALSE,50
B075WBCSKS,"Calf Brace for Torn Calf Muscle and Shin Splint Relief - Calf Compression Sleeve for Strain, Tear, Lower Leg Injury - Neoprene Runners Splints Wrap for Men and Women",https://m.media-amazon.com/images/I/61GiNNbBKeL._AC_UL320_.jpg,https://www.amazon.ca/dp/B075WBCSKS,4.4,705,29.99,0,Industrial  Scientific,FALSE,50
B0B2R7PD51,"DEWENWILS 5.0A USB Wall Outlet, USB Outlet with Type C & Type A USB Ports, 15 Amp Tamper Resistant Receptacle Outlet, Wall Plate Included, ETL Listed, 2 Pack",https://m.media-amazon.com/images/I/61wM-hkb1aL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B2R7PD51,4.1,149,32.99,0,Industrial  Scientific,FALSE,50
B0B95S7Q47,FoxAlien AP30A Portable Air Assist Pump 30L/min Adjustable Air Volume for Laser Engraver CNC Engraving Machines,https://m.media-amazon.com/images/I/61IGZI2l1rL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B95S7Q47,4.7,17,109.99,0,Industrial  Scientific,FALSE,0
B0BV6R2X38,"Utility Hook Blades 30 Pack, High Carbon Steel Standard Size Utility Knife Refill Blades, Heavy Duty SK5 Hooked Razor Replacement Blades",https://m.media-amazon.com/images/I/61MOMVyEUPL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BV6R2X38,4.5,164,14.99,0,Industrial  Scientific,FALSE,0
B007JZ1LG6,"3M Full Facepiece Reusable Respirator 6800, Paint Vapors, Dust, Mold, Chemicals, Medium Grey",https://m.media-amazon.com/images/I/71MPTXV7rlL._AC_UL320_.jpg,https://www.amazon.ca/dp/B007JZ1LG6,4.7,1714,178.6,0,Industrial  Scientific,FALSE,50
B0BJT8Q4Z2,"8 inch Widespread Bathroom Faucet with Drain and Supply Hose, 2 Handles Brushed Gold Bathroom Faucet for Sink 3 Hole, ChiLDano Bathroom Faucet Gold CH3166BG",https://m.media-amazon.com/images/I/61cVULkzv9L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BJT8Q4Z2,4.4,48,87.37,0,Industrial  Scientific,FALSE,0
B07SX1BYQ9,"SOLUDE 2 Pack Glass Suction Cup,Aluminium Heavy Duty Vacuum Lifter for Moving Glass/Window/Tiles/Mirror/Granite,Double Gripper Sucker Plate",https://m.media-amazon.com/images/I/51FEJOjjlzL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07SX1BYQ9,4.3,884,39.99,0,Industrial  Scientific,TRUE,0
B09H67W2NF,"Palace Learning 4 Pack - Anatomical Poster Set - Laminated - Muscular, Skeletal, Ligaments of the Joints, Nervous System - Anatomy Chart Set (LAMINATED, 18” x 24”)",https://m.media-amazon.com/images/I/91p2fq-pl1L._AC_UL320_.jpg,https://www.amazon.ca/dp/B09H67W2NF,4.8,71,28.99,0,Industrial  Scientific,FALSE,50
B07BXQWSHQ,Men's Designer Fragrance Samples (9ct),https://m.media-amazon.com/images/I/71gNgiY23sL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07BXQWSHQ,5,1,60.33,0,Industrial  Scientific,FALSE,50
B0069F4H0E,Woods Southwire 64162122 2 Conductor 18/2 Thermostat Wire; 18-Gauge Solid Copper Class 2 Power-Circuit Cable; Brown,https://m.media-amazon.com/images/I/31-4fgjL5kL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0069F4H0E,4.6,741,17.37,25.19,Industrial  Scientific,FALSE,0
B08YQKVQK4,"BESTTEN Matte Black Entry Door Lever with Key, Zinc Alloy (Not Aluminum Alloy) Monaco Contemporary Square Entrance Door Handle with Removable Latch Plate, Heavy Duty Front Door Lock",https://m.media-amazon.com/images/I/7144Wr+Cb-L._AC_UL320_.jpg,https://www.amazon.ca/dp/B08YQKVQK4,4.4,857,34.99,0,Industrial  Scientific,FALSE,100
B08F32MR3Q,"Cache Faucet Aerator Keys Faucet Aerator Removal Wrench Tools Cache Aerators for M 16.5,18.5,21.5,22.5,24 (5 Size)",https://m.media-amazon.com/images/I/61ELQ9UzKpS._AC_UL320_.jpg,https://www.amazon.ca/dp/B08F32MR3Q,3.7,506,10.59,0,Industrial  Scientific,FALSE,0
B0BYF4FN1P,"Propylene Glycol – (1 Liter) USP/Pharmaceutical and Food Grade - Highest Purity (99.9 Wt%), Humidor, Fog Machine, Soap & Detergents, Humectant, Cosmetics, Alcohol-Free, Safe and Nontoxic",https://m.media-amazon.com/images/I/71l87o-+uXL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BYF4FN1P,3.7,8,27.95,0,Industrial  Scientific,FALSE,50
B07TSNV1WM,"GPLAN USB C Cable 2Pack USB Type C Charging Cable, 3A Fast Charging USB to USB C Cable Braided Charger Cord for Samsung Galaxy S23 22 S21 S20 S10 Note 10/20, iPhone 15, Google Pixel, PS5, Long 10ft",https://m.media-amazon.com/images/I/711K3s099kL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07TSNV1WM,4.3,1302,12.99,0,Industrial  Scientific,FALSE,50
B07JVD9RYX,"6pcs 3"" 4"" 5"" Welding Magnet 75lbsX2+ 50lbsX2+ 25lbsX2 Strength Strong Welding Magnets and Clamps Metal Working Mig Tools and Equipment Magnetic Welding Holder 45 90 135 Degree Angle Magnets",https://m.media-amazon.com/images/I/71fBDSPNy0L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07JVD9RYX,4.5,2376,38.99,0,Industrial  Scientific,TRUE,50
B07PGJBH1S,"DEWALT Bit Holder, 3-in-1, Impact Ready (DWA3HLDFT)",https://m.media-amazon.com/images/I/41oglzw85JL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07PGJBH1S,4.6,1213,13.79,0,Industrial  Scientific,FALSE,50
B0000UMLYI,"Celestron - PowerSeeker 50AZ Telescope - Manual Alt-Azimuth Telescope for Beginners - Compact and Portable - BONUS Astronomy Software Package - 50mm Aperture,21039",https://m.media-amazon.com/images/I/51Paa5l6J0L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0000UMLYI,3.9,4806,64.79,86.19,Industrial  Scientific,FALSE,0
B07QLTDQ3W,"CRAFTSMAN 20 Oz Hammer, Alloy Steel Smooth Head with Ergonomic Vibration Reducing Handle (CMHT51423)",https://m.media-amazon.com/images/I/415wp45ZcdL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07QLTDQ3W,4.7,763,19.99,36.99,Industrial  Scientific,FALSE,200
B0CBMN5BL9,"Weather Stripping Door Seal Strip,High Density Foam Tape,Doors and Windows Insulation Soundproofing Weatherproof,Self Adhesive Rubber Weatherstrip Door Seal Strip (1/4'' x 1/8'' x 49Feet)",https://m.media-amazon.com/images/I/71dpU+GtaWL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CBMN5BL9,4.6,14,14.99,0,Industrial  Scientific,FALSE,50
B0BYHP9H4Q,"Door Spring Stopper, 12 Piece Stainless Steel Stopper, Wall Mounted Heavy Duty Threaded Door Stop, Top Rubber Door Stoppers with Retainer and Screw, Black",https://m.media-amazon.com/images/I/61hf18BIYNL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BYHP9H4Q,5,6,15.99,16.99,Industrial  Scientific,FALSE,0
B0C5BS1HZ3,"Handheld Vacuum Cordless, Karcusiny Car Vacuum Cordless Powerful Suction 3 in 1 Rechargeable Vacuum Cleaner Cordless Vacuum Cleaner for Car Home Office (Black)",https://m.media-amazon.com/images/I/614nfcD7CcL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C5BS1HZ3,3.8,186,45.99,49.99,Industrial  Scientific,FALSE,50
B01N317H9H,Pioneer Hi Viz Surveyor's Safety Vest - Engineer Style - Snap Front - Breathable - Orange - V1010150-XL,https://m.media-amazon.com/images/I/51MRyhY432L._AC_UL320_.jpg,https://www.amazon.ca/dp/B01N317H9H,4.4,436,38.9,0,Industrial  Scientific,FALSE,50
B0000DD5H1,"Kreg SML-C125-100 Zinc Pocket Screws, 1 1/4 Inch, 8 Coarse Thread, Maxi-Loc Head (100 Count)",https://m.media-amazon.com/images/I/71myayU8IcL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0000DD5H1,4.7,1565,9.19,0,Industrial  Scientific,FALSE,50
B07DNZ9M12,"AGPTEK 2 in 1 3.5mm AUX Audio Jack Male to USB 2.0 Male Data Sync & Charge Cable for MP3 / MP4 Players, Recorders, and Other Portable Devices, Gold-Plated, 0.8m / 2.6 feet, Black",https://m.media-amazon.com/images/I/51BNEHgiO-L._AC_UL320_.jpg,https://www.amazon.ca/dp/B07DNZ9M12,3.9,342,13.99,0,Industrial  Scientific,FALSE,50
B081BLY2GG,"Philips Hue White 7W Equivalent 40W Filament G25 Base E26 LED Smart Bulb, Dimmable, Bluetooth & Zigbee compatible, voice activated with Alexa",https://m.media-amazon.com/images/I/71rQbNLrTNL._AC_UL320_.jpg,https://www.amazon.ca/dp/B081BLY2GG,4.3,46,35.97,44.99,Industrial  Scientific,FALSE,0
B07C68GTVK,"FastCap Zero Clearance Tape, 5 Strips, 2"" x 16"", Made in USA",https://m.media-amazon.com/images/I/71DDOuyeViL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07C68GTVK,4.5,1759,17.95,0,Industrial  Scientific,FALSE,50
B08YJ941RV,"Professional Bar Spoons, Stainless Steel Spiral Pattern Bartender Stir Bar(Silver)",https://m.media-amazon.com/images/I/41JEY-DaMoL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08YJ941RV,4.7,145,8.99,9.99,Industrial  Scientific,FALSE,50
B099N8LZQV,"SpeTool Spoilboard Surfacing Router Bit, 1/2 inch Shank 2.5 inch Diameter, 4-Wings Planing bit for Wood Slab Flattening",https://m.media-amazon.com/images/I/61NP2gAGzeL._AC_UL320_.jpg,https://www.amazon.ca/dp/B099N8LZQV,4.3,215,94.99,0,Industrial  Scientific,FALSE,0
B0B5TKYX3X,"3 Pack 3 in 1 Multi USB Retractable Charger Cable,3A Multiple Charging Cord Adapter with Dual Phone/USB-C/Micro-USB Port Adapter, Fast Charging Compatible with Cell Phones Tablets Universal Use",https://m.media-amazon.com/images/I/71ZKbiujrAL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B5TKYX3X,4.1,125,14.99,0,Industrial  Scientific,FALSE,50
B0C2KL78G1,"Penlight for Nurses Pen Torch Light Reusable LED Penlight with Pupil Gauge Nurses Pin Light for Torch Nurse Students Doctors with Pocket Clip (Fresh Colors, 6)",https://m.media-amazon.com/images/I/71EHrSDm0NL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C2KL78G1,5,1,12,17.99,Industrial  Scientific,FALSE,50
B0CFTNKMPK,"Scheinenda 3-Way Led Light Bulbs A21, 50 100 150 Watt Equivalent, Perfect for Reading, Soft White(3000K), Indoor Standard E26 Bulb, Energy Efficient 20 Watt, 2200 Lumens, 2 Pack",https://m.media-amazon.com/images/I/614N4AQMWXL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CFTNKMPK,4.4,250,17.99,0,Industrial  Scientific,FALSE,50
B004BGAER8,Allway Tool CT31 3 In 1 Caulk Tool,https://m.media-amazon.com/images/I/614mnBjw2hL._AC_UL320_.jpg,https://www.amazon.ca/dp/B004BGAER8,4.3,5434,22.6,0,Industrial  Scientific,FALSE,0
B09WKDR897,"NordWolf 12-Piece Brad Point Wood Drill Bit Set for Carpenter Woodworking, Double Flutes with 1/4"" Hex Shank for Quick Chucks & Impact Drivers, SAE Sizes 1/8"" to 1/2""",https://m.media-amazon.com/images/I/91mFYHTRO6L._AC_UL320_.jpg,https://www.amazon.ca/dp/B09WKDR897,4.4,155,31.49,34.99,Industrial  Scientific,FALSE,0
B00GDGGR4S,Augason Farms Lunch and Dinner Variety Pail Emergency Food Supply 4-Gallon Pail,https://m.media-amazon.com/images/I/81KvC0Ks0NL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00GDGGR4S,4.6,10442,204.13,0,Industrial  Scientific,FALSE,0
B07TTS9HF9,"GPLAN Long 10ft USB to USB C Cable Fast Charging,2 Pack Premium Nylon Braided 3A USB Type C Cable Fast Charge 10 ft Data Charger Cord for Samsung Galaxy S9 S10 S20 FE S21 S22 S23 Ultra,Note 9/10/20",https://m.media-amazon.com/images/I/51caiw++LCL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07TTS9HF9,4.2,1719,12.99,0,Industrial  Scientific,FALSE,50
B08ZD5F987,"BESTTEN Matte Black Entry Door Lever with Lock and Key, Roma Series All Metal Exterior Door Handle with Removable Latch Plate for Entrance and Front Door",https://m.media-amazon.com/images/I/615isGTlLAL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08ZD5F987,4.2,952,25.99,0,Industrial  Scientific,FALSE,50
B08PMN4G7V,Super Glue C-Bond Thick Cyanoacrylate Adhesive by CECCORP – (60 Grams / 2.11 oz.) – All Purpose CA Glue,https://m.media-amazon.com/images/I/51zlAerOeQL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08PMN4G7V,4.7,415,12.74,0,Industrial  Scientific,FALSE,50
B0BQJ9JNG7,"Mini Screwdriver Set, 6 Pcs Small Precision Screwdriver Set Tools Mini Slotted Phillips Screw Driver Kits for Electronics Watch Glasses Jewelers",https://m.media-amazon.com/images/I/71duSc8I78L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BQJ9JNG7,4.2,31,8.98,0,Industrial  Scientific,FALSE,0
B095WHDCHF,"YEEZET 620PCS M4 M5 M6 Heavy Duty Bolts and Nuts Assortment Kit, 304 Stainless Steel, Includes 13 Most Common Sizes",https://m.media-amazon.com/images/I/8170dP0F2nS._AC_UL320_.jpg,https://www.amazon.ca/dp/B095WHDCHF,4.4,399,49.99,0,Industrial  Scientific,FALSE,50
B07523YYJ3,Mike Home Screw Cap Covers Decoration Tapping Screw Cover Plastic Screw Hole Covers Pack of 500 (White),https://m.media-amazon.com/images/I/41IkYpRx5mL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07523YYJ3,3.5,574,10.97,0,Industrial  Scientific,FALSE,100
B0C2PKV6ZY,"Electric Spin Scrubber, Cordless Cleaning Brush with 7 Replaceable Brush Head, 90Min Work Time 3 Adjustable Handles 2 Adjustable Speeds, Power Scrubbers for Cleaning Bathroom Floor Tub Tile Glass Car",https://m.media-amazon.com/images/I/71Z35uGCLpL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C2PKV6ZY,4,80,53.98,0,Industrial  Scientific,FALSE,50
B09DKFBZ5L,"CASOMAN 9-Piece Low Profile Impact Triple Square Bit Socket Set, Includes Storage Rail, 1/4"", 3/8"" and 1/2"" Drive, CR-MO Steel, Designed for Impact Use",https://m.media-amazon.com/images/I/6151RhO3DRL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09DKFBZ5L,4.7,158,19.97,0,Industrial  Scientific,FALSE,0
B0033WTGQQ,"Umbra Schnook Steel Over-the-Door Multi-Hook, 3-Hook",https://m.media-amazon.com/images/I/51NYaoeYmTL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0033WTGQQ,4.4,1174,18.48,0,Industrial  Scientific,FALSE,50
B0BMTQDL1P,20pcs Black S Hooks for Hanging - MAQIHAN Small S Hooks Heavy Duty Metal S Shaped Hooks for Hanging Clothes Mini Hanging Basket S-Hooks for Plants Outdoor Mug Organizer Pan Pot Holder Rack Hangers,https://m.media-amazon.com/images/I/71reEGZAGrL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BMTQDL1P,4.5,39,7.99,8.99,Industrial  Scientific,FALSE,0
B01GKAL75A,"Perfect Stix Paper Plate 6"" Paper Plates White, Pack of 300 (Packaging May Vary)",https://m.media-amazon.com/images/I/614jW2s0uML._AC_UL320_.jpg,https://www.amazon.ca/dp/B01GKAL75A,4.1,610,16.42,0,Industrial  Scientific,FALSE,50
B09DYF6JNZ,"TOOLIOM E71T-GS .035"" Diameter 10-Pound Spool Flux Core Self-Shielded Carbon Steel Mig Welding Wire for TL-200M",https://m.media-amazon.com/images/I/71yNe-mid0L._AC_UL320_.jpg,https://www.amazon.ca/dp/B09DYF6JNZ,4.6,329,49.99,0,Industrial  Scientific,FALSE,50
B09HR4LF2W,Best in Rest - CPAP Hose Lift and Hose Support! No Assembly Required! Flexible to fit into Any Space!,https://m.media-amazon.com/images/I/71NNhZNmOuL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09HR4LF2W,4.5,150,49.99,0,Industrial  Scientific,FALSE,100
B07WVP8ST5,"XFasten Double Sided Tape Clear, Removable, 2-Inch by 30-Yards, Ideal as a Gift Wrap Tape, Holding Carpets, and Woodworking",https://m.media-amazon.com/images/I/71oWzJY8xOL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07WVP8ST5,4.2,879,18.49,0,Industrial  Scientific,FALSE,0
B09HGZCG17,"15"" Wreath Hanger for Front Door, Hanger for Hanging Coats Hats Robes Towels Bathroom Over The Door Single Metal Hook Black",https://m.media-amazon.com/images/I/61rfhyAoPoL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09HGZCG17,4.4,24,12.99,0,Industrial  Scientific,FALSE,0
B098999C4N,"Tshya 24 Pcs 2 inch Roloc Flap Discs with 1/4"" Holder Die Grinder Attachments T27 Zirconia Flat 36/60/80 Grit Grinding Wheels for Surface Prep",https://m.media-amazon.com/images/I/71RZZvI4mMS._AC_UL320_.jpg,https://www.amazon.ca/dp/B098999C4N,4.4,63,29.99,0,Industrial  Scientific,FALSE,50
B09QFJQQ7Q,"Wisesorb Silica Gel 2LBS, Indicating Silica Beads (Blue to Pink), Reusable Silica Gel Desiccant Dehumidifier",https://m.media-amazon.com/images/I/81AyUPddd-L._AC_UL320_.jpg,https://www.amazon.ca/dp/B09QFJQQ7Q,4.3,94,27.99,0,Industrial  Scientific,FALSE,0
B00T53OM5C,AmScope BS-50P-100S-22 Pre-Cleaned Blank Ground Edge Glass Microscope Slides and 100pc Pre-Cleaned Square Glass Cover Slips Coverslips,https://m.media-amazon.com/images/I/81JISs6PpUL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00T53OM5C,4.5,4686,25.29,0,Industrial  Scientific,FALSE,50
B0BHSPRC4H,"30 Pack 1ml Plastic Syringes without Needle, Luer Lock Syringes with Cap Individually Sealed Pack Measurement and Dispensing Tools for Science Labs Liquid Refilling Craft Pet (1ml)",https://m.media-amazon.com/images/I/71Rm7H-MagL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BHSPRC4H,4.5,62,17.99,0,Industrial  Scientific,FALSE,50
B08P7QD351,Long Pipe Cleaner Flexible Tube Cleaning Brush Snake Drain Clog Remover Drain Brush Aquarium Water Filter Pipe Air Tube Hose Cleaning Brush Sink Fridge Skinny Pipe Dredging Tool 155CM1,https://m.media-amazon.com/images/I/615+Mw9osAL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08P7QD351,4.2,81,9,0,Industrial  Scientific,FALSE,50
B075W8WZYY,Professional Carbide Tungsten Alloy Handle Glass Cutter Tool with Range 2-19mm Professional Cutter for Thick Glass Mosaic and Tiles - Pencil Shape & Design (Glass Cutter) (Regular),https://m.media-amazon.com/images/I/51pGIytO69L._AC_UL320_.jpg,https://www.amazon.ca/dp/B075W8WZYY,4,4193,19.99,0,Industrial  Scientific,FALSE,50
B077NV1N2J,"MoKo Adjustable Eyewear Retainer, [4 Pack] Universal Fit Sports Sunglasses Retainer, Unisex Sunglass Strap Safety Glasses Holder with Large Round-Head for Men, Women - Black",https://m.media-amazon.com/images/I/61SXwkp3SFS._AC_UL320_.jpg,https://www.amazon.ca/dp/B077NV1N2J,4.1,1095,14.29,0,Industrial  Scientific,FALSE,0
B09HC6LPFB,"KINBOM 1080pcs Mini Star Stickers Bulk, Metallic Small Removable Reward Decals Foil Star Stickers for Kids Students Teachers (Gold, 0.5inch Diameter)",https://m.media-amazon.com/images/I/61kz3TLWfKL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09HC6LPFB,4.5,106,8.49,0,Industrial  Scientific,FALSE,50
B074WCSXRQ,"ROK Power Tools ROK 3pc 6 1/2"" Circular Saw Blade Set",https://m.media-amazon.com/images/I/41Bu1TcpBwL._AC_UL320_.jpg,https://www.amazon.ca/dp/B074WCSXRQ,4.5,249,25.9,0,Industrial  Scientific,FALSE,50
B07NLWSRPW,"Bissell 2483C Sturdy Sweep Manual Sweeper with Lie-Flat Design, Single Brush roll and Edge bristles for Sweeping Small Messes and Dual Bottom-Empty Dirt Bins , Grey",https://m.media-amazon.com/images/I/71Aoz8gYpjL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07NLWSRPW,3.8,1078,33,39.99,Industrial  Scientific,FALSE,100
B0BHY86CVW,"Magnetic Tape, Magnetic Tape Roll Magnetic Strips with Adhesive Backing(1/2'' Wide x 18 ft Long), Magnets with 3M Strong Adhesive Backing Perfect for DIY, Art Projects",https://m.media-amazon.com/images/I/61Z4X1Zzj8L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BHY86CVW,4.1,203,17.99,0,Industrial  Scientific,FALSE,50
